model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Q2,2017,18327.0,Semi-Auto,31000.0,Petrol,145.0,54.3,1.4
 A3,2015,9298.0,Manual,76623.0,Diesel,0.0,83.1,1.6
 A7,2015,19998.0,Semi-Auto,41656.0,Diesel,145.0,54.3,3.0
 A3,2017,17498.0,Manual,23760.0,Petrol,30.0,60.1,1.4
 TT,2013,9306.0,Manual,78449.0,Diesel,160.0,51.4,2.0
 A3,2013,10800.0,Semi-Auto,19606.0,Petrol,125.0,50.4,1.8
 Q3,2014,12792.0,Semi-Auto,42846.0,Diesel,200.0,47.9,2.0
 Q3,2014,9992.0,Manual,69944.0,Diesel,145.0,54.3,2.0
 A4,2017,14992.0,Manual,16602.0,Petrol,145.0,50.4,2.0
 A6,2013,11966.0,Semi-Auto,46340.0,Diesel,145.0,56.5,2.0
 Q3,2015,14355.0,Manual,50228.0,Diesel,125.0,60.1,2.0
 A1,2018,16591.0,Manual,9254.0,Petrol,150.0,55.4,1.4
 Q3,2019,27991.0,Semi-Auto,8683.0,Diesel,150.0,47.1,2.0
 A1,2013,10495.0,Semi-Auto,44700.0,Petrol,125.0,53.3,1.4
 A3,2017,17691.0,Manual,17957.0,Petrol,30.0,60.1,1.4
 A3,2014,11863.0,Manual,47606.0,Petrol,30.0,57.6,1.2
 A5,2016,16987.0,Automatic,55639.0,Diesel,145.0,56.5,2.0
 Q5,2016,18737.0,Semi-Auto,49553.0,Diesel,200.0,47.1,2.0
 A5,2016,17597.0,Automatic,43707.0,Diesel,160.0,50.4,2.0
 A3,2018,19340.0,Automatic,16330.0,Petrol,145.0,42.2,1.5
 A5,2014,13095.0,Manual,30884.0,Diesel,30.0,60.1,2.0
 A5,2017,23421.0,Semi-Auto,25207.0,Diesel,145.0,70.6,2.0
 A4,2017,16320.0,Manual,33083.0,Diesel,0.0,74.3,2.0
 A4,2017,20895.0,Automatic,17774.0,Petrol,145.0,52.3,2.0
 A4,2016,15920.0,Manual,26016.0,Diesel,20.0,70.6,2.0
 A3,2016,18602.0,Automatic,9340.0,Petrol,30.0,56.5,1.4
 A4,2017,19220.0,Manual,14378.0,Diesel,30.0,67.3,2.0
 A1,2018,13990.0,Manual,22000.0,Diesel,150.0,76.4,1.6
 A5,2018,30990.0,Semi-Auto,4512.0,Petrol,150.0,36.7,3.0
 Q3,2017,19790.0,Manual,16100.0,Petrol,150.0,49.6,1.4
 Q5,2016,20990.0,Semi-Auto,37714.0,Diesel,205.0,47.1,2.0
 A1,2016,9499.0,Manual,29793.0,Diesel,0.0,80.7,1.6
 Q3,2015,17130.0,Manual,27556.0,Diesel,160.0,49.6,2.0
 A5,2016,21000.0,Semi-Auto,37958.0,Petrol,260.0,35.8,3.0
 A3,2018,20500.0,Automatic,10010.0,Petrol,145.0,56.5,1.5
 A4,2019,26444.0,Semi-Auto,5800.0,Diesel,150.0,49.6,2.0
 A5,2015,16990.0,Semi-Auto,49112.0,Diesel,200.0,44.8,3.0
 Q3,2015,17321.0,Manual,25296.0,Diesel,145.0,55.4,2.0
 A3,2020,29000.0,Semi-Auto,352.0,Diesel,145.0,50.4,2.0
 A3,2019,22795.0,Automatic,1235.0,Diesel,145.0,52.3,1.6
 A1,2017,16704.0,Automatic,16855.0,Petrol,145.0,70.6,1.4
 Q2,2018,19990.0,Manual,4525.0,Diesel,145.0,47.9,1.6
 A4,2015,16960.0,Manual,29139.0,Diesel,160.0,50.4,2.0
 A5,2016,18480.0,Semi-Auto,40586.0,Diesel,145.0,56.5,2.0
 Q2,2019,19995.0,Manual,4500.0,Petrol,145.0,47.1,1.0
 A3,2019,31995.0,Semi-Auto,6500.0,Petrol,145.0,36.7,2.0
 Q3,2016,16690.0,Manual,27998.0,Diesel,30.0,60.1,2.0
 A6,2016,19990.0,Semi-Auto,36000.0,Diesel,150.0,56.5,2.0
 A3,2017,22991.0,Semi-Auto,17365.0,Petrol,165.0,43.5,2.0
 A1,2016,12991.0,Manual,30321.0,Petrol,30.0,58.9,1.4
 Q7,2016,34000.0,Semi-Auto,11862.0,Diesel,200.0,47.9,3.0
 Q3,2017,20700.0,Manual,25201.0,Diesel,145.0,54.3,2.0
 TT,2015,17544.0,Semi-Auto,44935.0,Petrol,160.0,44.1,2.0
 Q2,2017,16300.0,Manual,27661.0,Diesel,145.0,64.2,1.6
 Q5,2016,16690.0,Manual,68501.0,Diesel,200.0,47.9,2.0
 A6,2017,17600.0,Semi-Auto,33779.0,Diesel,20.0,64.2,2.0
 Q3,2019,26995.0,Manual,1500.0,Petrol,145.0,42.2,1.5
 A1,2020,20495.0,Semi-Auto,1500.0,Petrol,145.0,44.8,1.5
 A4,2020,26995.0,Semi-Auto,1500.0,Petrol,145.0,42.2,2.0
 A1,2020,21495.0,Semi-Auto,1500.0,Petrol,145.0,44.8,1.0
 A1,2017,14995.0,Manual,20966.0,Petrol,150.0,58.9,1.4
 A1,2018,13995.0,Manual,8413.0,Petrol,150.0,56.5,1.4
 Q2,2018,19395.0,Semi-Auto,28721.0,Petrol,150.0,52.3,1.4
 Q5,2016,22000.0,Semi-Auto,28250.0,Diesel,205.0,47.1,2.0
 Q3,2015,17000.0,Semi-Auto,43740.0,Petrol,145.0,47.9,1.4
 A3,2017,19498.0,Manual,20134.0,Diesel,145.0,67.3,1.6
 A1,2015,8874.0,Manual,74805.0,Petrol,30.0,55.4,1.4
 Q2,2017,14759.0,Manual,31475.0,Petrol,150.0,55.4,1.0
 A4,2015,14999.0,Semi-Auto,43158.0,Diesel,200.0,47.1,2.0
 A4,2017,19400.0,Semi-Auto,12095.0,Diesel,150.0,67.3,2.0
 Q2,2018,17990.0,Manual,18111.0,Petrol,150.0,52.3,1.4
 Q5,2018,31900.0,Semi-Auto,11000.0,Petrol,150.0,40.4,2.0
 Q5,2016,26390.0,Semi-Auto,37647.0,Diesel,240.0,42.8,3.0
 A3,2016,17498.0,Semi-Auto,12166.0,Petrol,30.0,57.6,1.4
 Q5,2016,28698.0,Automatic,44419.0,Diesel,235.0,42.2,3.0
 Q3,2016,15698.0,Manual,12612.0,Diesel,30.0,61.4,2.0
 A3,2014,10995.0,Manual,84878.0,Diesel,20.0,67.3,2.0
 A4,2016,15500.0,Manual,24625.0,Diesel,20.0,70.6,2.0
 A4,2014,11391.0,Manual,73206.0,Diesel,125.0,60.1,2.0
 Q3,2015,13610.0,Manual,59702.0,Diesel,125.0,60.1,2.0
 A1,2016,10965.0,Manual,24971.0,Petrol,0.0,67.3,1.0
 Q5,2015,18465.0,Semi-Auto,33656.0,Diesel,205.0,47.1,2.0
 A5,2015,15965.0,Manual,47820.0,Diesel,30.0,61.4,2.0
 Q3,2017,18695.0,Semi-Auto,11307.0,Petrol,145.0,47.9,1.4
 Q5,2015,17595.0,Manual,47905.0,Diesel,200.0,47.9,2.0
 A4,2018,18995.0,Manual,14912.0,Petrol,145.0,51.4,1.4
 A4,2018,20950.0,Semi-Auto,8022.0,Petrol,145.0,50.4,1.4
 Q5,2015,19995.0,Semi-Auto,41000.0,Diesel,200.0,47.1,2.0
 Q5,2015,21995.0,Semi-Auto,38778.0,Diesel,235.0,44.1,3.0
 Q5,2016,21495.0,Semi-Auto,34821.0,Diesel,200.0,47.1,2.0
 Q7,2017,48995.0,Semi-Auto,11279.0,Diesel,145.0,39.2,4.0
 A1,2015,13495.0,Manual,26525.0,Petrol,30.0,58.9,1.4
 A6,2019,29495.0,Semi-Auto,12398.0,Diesel,150.0,47.9,2.0
 A5,2018,23498.0,Manual,11981.0,Diesel,145.0,65.7,2.0
 Q3,2016,18498.0,Semi-Auto,12589.0,Petrol,145.0,47.9,1.4
 A4,2019,18698.0,Manual,2124.0,Petrol,145.0,41.5,2.0
 A5,2018,20310.0,Semi-Auto,14863.0,Petrol,145.0,53.3,1.4
 A6,2016,17590.0,Manual,40070.0,Diesel,30.0,61.4,2.0
 A4,2015,12097.0,Semi-Auto,48268.0,Diesel,125.0,56.5,2.0
 Q5,2013,15670.0,Manual,55215.0,Petrol,235.0,37.7,2.0
 A1,2015,9415.0,Manual,32637.0,Diesel,0.0,80.7,1.6
 A6,2015,15465.0,Automatic,55246.0,Diesel,30.0,64.2,2.0
 A3,2014,13995.0,Manual,62049.0,Diesel,20.0,68.9,2.0
 Q2,2017,20995.0,Semi-Auto,14920.0,Petrol,145.0,52.3,1.4
 A4,2017,22495.0,Semi-Auto,61008.0,Petrol,145.0,44.1,2.0
 Q3,2017,21995.0,Semi-Auto,43163.0,Diesel,145.0,51.4,2.0
 A4,2017,17998.0,Manual,21903.0,Petrol,150.0,51.4,1.4
 A1,2013,9798.0,Semi-Auto,63361.0,Petrol,150.0,47.9,1.4
 A6,2016,18495.0,Manual,13467.0,Diesel,30.0,61.4,2.0
 Q3,2019,27995.0,Semi-Auto,12460.0,Petrol,145.0,31.7,2.0
 A1,2015,11495.0,Manual,47162.0,Petrol,30.0,55.4,1.4
 A1,2017,12495.0,Manual,25220.0,Petrol,30.0,55.4,1.4
 A1,2016,11995.0,Manual,27350.0,Petrol,30.0,55.4,1.4
 A3,2018,19698.0,Semi-Auto,16354.0,Petrol,145.0,56.5,1.5
 Q7,2017,32998.0,Semi-Auto,66477.0,Hybrid,140.0,156.9,3.0
 A6,2016,16599.0,Manual,40826.0,Diesel,30.0,61.4,2.0
 A5,2014,12285.0,Semi-Auto,66900.0,Diesel,125.0,58.9,2.0
 A3,2019,21995.0,Manual,6500.0,Diesel,145.0,51.4,1.6
 Q2,2019,22495.0,Manual,6500.0,Diesel,145.0,47.9,1.6
 A1,2019,21995.0,Semi-Auto,6500.0,Petrol,145.0,40.9,2.0
 A4,2019,28995.0,Semi-Auto,5500.0,Petrol,145.0,40.9,2.0
 Q3,2019,26495.0,Manual,5000.0,Petrol,145.0,39.8,1.5
 A5,2019,29695.0,Manual,5500.0,Petrol,145.0,37.2,2.0
 A6,2019,29995.0,Semi-Auto,7500.0,Diesel,145.0,47.9,2.0
 Q3,2015,15488.0,Manual,34985.0,Diesel,160.0,51.4,2.0
 A1,2017,17565.0,Semi-Auto,8965.0,Petrol,30.0,70.6,1.4
 Q3,2016,16490.0,Manual,38309.0,Diesel,145.0,52.3,2.0
 A8,2018,34000.0,Semi-Auto,12285.0,Diesel,145.0,50.4,3.0
 A6,2017,21800.0,Semi-Auto,26272.0,Diesel,145.0,58.9,2.0
 A4,2016,15000.0,Manual,44119.0,Diesel,30.0,64.2,2.0
 A3,2015,18800.0,Manual,25598.0,Petrol,205.0,40.4,2.0
 A1,2013,6800.0,Manual,62023.0,Diesel,0.0,74.3,1.6
 A3,2016,11100.0,Manual,36151.0,Diesel,0.0,74.3,1.6
 A4,2016,21995.0,Semi-Auto,29137.0,Diesel,145.0,53.3,3.0
 A6,2019,49995.0,Semi-Auto,9909.0,Diesel,145.0,35.8,3.0
 A3,2017,14795.0,Manual,34800.0,Diesel,20.0,67.3,2.0
 A3,2017,19995.0,Semi-Auto,36355.0,Diesel,30.0,61.4,2.0
 A1,2016,9496.0,Manual,56875.0,Petrol,30.0,57.6,1.4
 A1,2015,10120.0,Manual,20545.0,Petrol,0.0,67.3,1.0
 Q3,2016,17990.0,Manual,21421.0,Petrol,145.0,49.6,1.4
 A1,2015,10260.0,Manual,28003.0,Petrol,30.0,57.6,1.4
 A6,2015,14590.0,Automatic,57816.0,Diesel,125.0,57.6,2.0
 A1,2017,14990.0,Semi-Auto,15660.0,Petrol,145.0,56.5,1.4
 Q5,2013,12490.0,Manual,65589.0,Diesel,205.0,47.9,2.0
 Q7,2019,45995.0,Semi-Auto,17277.0,Diesel,145.0,33.2,3.0
 A1,2018,16495.0,Manual,18199.0,Petrol,145.0,51.4,1.0
 A8,2018,34495.0,Automatic,12387.0,Diesel,145.0,50.4,3.0
 Q2,2019,26995.0,Semi-Auto,3772.0,Petrol,145.0,33.2,2.0
 Q2,2019,28495.0,Semi-Auto,5000.0,Petrol,145.0,33.2,2.0
 A1,2019,23950.0,Semi-Auto,5000.0,Petrol,145.0,44.1,1.0
 A1,2017,11990.0,Manual,16038.0,Petrol,145.0,57.6,1.4
 A6,2015,17495.0,Semi-Auto,26000.0,Diesel,30.0,64.2,2.0
 Q3,2016,18295.0,Semi-Auto,22964.0,Diesel,150.0,52.3,2.0
 A1,2014,8950.0,Manual,47050.0,Petrol,125.0,53.3,1.4
 A1,2016,11760.0,Manual,27400.0,Petrol,30.0,55.4,1.4
 A3,2016,10262.0,Manual,74000.0,Diesel,20.0,68.9,2.0
 Q2,2017,18401.0,Manual,16988.0,Petrol,145.0,50.4,1.4
 A4,2016,15649.0,Manual,38066.0,Diesel,20.0,70.6,2.0
 Q3,2017,16310.0,Manual,46603.0,Petrol,125.0,51.4,1.4
 A1,2018,14998.0,Manual,14439.0,Petrol,150.0,55.4,1.4
 Q3,2014,12498.0,Semi-Auto,55680.0,Diesel,200.0,47.9,2.0
 Q5,2015,20698.0,Semi-Auto,44422.0,Diesel,200.0,45.6,3.0
 A3,2017,20450.0,Semi-Auto,15000.0,Diesel,145.0,70.6,1.6
 A3,2018,17650.0,Manual,6350.0,Petrol,150.0,55.4,1.5
 A1,2017,13495.0,Manual,7024.0,Petrol,145.0,67.3,1.0
 Q3,2015,15998.0,Manual,46784.0,Diesel,145.0,52.3,2.0
 Q3,2017,18298.0,Semi-Auto,26807.0,Petrol,145.0,47.9,1.4
 A3,2017,18995.0,Semi-Auto,28522.0,Diesel,30.0,61.4,2.0
 Q2,2017,16950.0,Manual,25000.0,Petrol,125.0,52.3,1.4
 A1,2015,10850.0,Manual,43000.0,Petrol,30.0,56.5,1.4
 A3,2014,8695.0,Manual,55000.0,Diesel,0.0,74.3,1.6
 TT,2017,19252.0,Manual,14567.0,Petrol,145.0,47.1,1.8
 A6,2014,12691.0,Semi-Auto,84000.0,Diesel,205.0,44.8,3.0
 Q2,2019,20640.0,Manual,4199.0,Diesel,145.0,49.6,1.6
 A1,2016,10970.0,Manual,26442.0,Petrol,30.0,57.6,1.4
 A1,2017,12360.0,Manual,8773.0,Petrol,0.0,67.3,1.0
 A1,2013,7791.0,Manual,76361.0,Petrol,125.0,52.3,1.4
 Q3,2017,21250.0,Manual,3491.0,Petrol,145.0,49.6,1.4
 Q3,2014,9950.0,Manual,83412.0,Diesel,150.0,54.3,2.0
 A3,2017,10498.0,Manual,74501.0,Diesel,0.0,74.3,1.6
 A5,2017,21991.0,Semi-Auto,15751.0,Diesel,145.0,65.7,2.0
 Q3,2016,17991.0,Semi-Auto,47079.0,Diesel,160.0,50.4,2.0
 A3,2015,10750.0,Semi-Auto,55934.0,Petrol,20.0,60.1,1.4
 Q3,2014,12210.0,Manual,63998.0,Diesel,160.0,50.4,2.0
 A3,2015,9350.0,Manual,56726.0,Diesel,20.0,68.9,2.0
 A4,2017,21990.0,Semi-Auto,25773.0,Petrol,145.0,43.5,2.0
 A6,2017,17920.0,Manual,59022.0,Diesel,145.0,61.4,2.0
 A6,2019,43695.0,Automatic,1500.0,Diesel,145.0,36.2,3.0
 Q2,2019,23439.0,Manual,50.0,Petrol,145.0,43.5,1.5
 Q3,2017,18995.0,Manual,17867.0,Petrol,145.0,49.6,1.4
 A3,2016,14998.0,Manual,19795.0,Petrol,30.0,58.9,1.4
 A7,2016,22498.0,Semi-Auto,21023.0,Diesel,145.0,54.3,3.0
 Q3,2013,10998.0,Manual,73956.0,Diesel,160.0,49.6,2.0
 A6,2014,11498.0,Semi-Auto,78801.0,Diesel,30.0,64.2,2.0
 A4,2015,9995.0,Manual,69647.0,Diesel,30.0,64.2,2.0
 A3,2017,17391.0,Manual,16530.0,Petrol,30.0,60.1,1.4
 A3,2015,12201.0,Manual,51607.0,Petrol,30.0,55.4,1.4
 A1,2017,11995.0,Manual,15351.0,Petrol,30.0,57.6,1.4
 A3,2017,17650.0,Manual,35375.0,Diesel,145.0,68.9,1.6
 A5,2019,25998.0,Semi-Auto,23.0,Petrol,145.0,40.4,2.0
 A5,2017,23498.0,Semi-Auto,11111.0,Diesel,145.0,65.7,2.0
 A4,2017,16998.0,Manual,36703.0,Diesel,30.0,62.8,2.0
 Q5,2014,21498.0,Semi-Auto,66188.0,Diesel,265.0,41.5,3.0
 A3,2019,23300.0,Semi-Auto,10439.0,Petrol,145.0,41.5,1.5
 A6,2016,16600.0,Semi-Auto,48063.0,Diesel,30.0,61.4,2.0
 TT,2018,21491.0,Manual,6000.0,Petrol,150.0,47.1,1.8
 A4,2019,23995.0,Semi-Auto,1000.0,Petrol,145.0,38.7,2.0
 Q3,2019,37995.0,Semi-Auto,1500.0,Petrol,145.0,32.1,2.0
 TT,2019,47949.0,Semi-Auto,50.0,Petrol,145.0,30.1,2.5
 Q5,2020,36995.0,Semi-Auto,50.0,Diesel,145.0,38.2,2.0
 Q8,2020,64995.0,Semi-Auto,2000.0,Diesel,145.0,32.8,3.0
 Q3,2020,27995.0,Manual,50.0,Diesel,145.0,42.2,2.0
 Q5,2020,48995.0,Semi-Auto,2000.0,Diesel,145.0,34.5,3.0
 A1,2017,11502.0,Manual,25785.0,Petrol,30.0,57.6,1.4
 A1,2016,13219.0,Manual,14179.0,Petrol,30.0,58.9,1.4
 Q3,2013,8995.0,Manual,73441.0,Diesel,150.0,54.3,2.0
 A4,2016,14298.0,Semi-Auto,56767.0,Diesel,20.0,67.3,2.0
 A5,2017,21465.0,Semi-Auto,15900.0,Diesel,145.0,67.3,2.0
 A6,2016,18370.0,Manual,21660.0,Diesel,30.0,61.4,2.0
 A1,2017,11320.0,Manual,17802.0,Petrol,30.0,57.6,1.4
 A3,2017,16950.0,Semi-Auto,21601.0,Petrol,30.0,56.5,1.4
 A3,2014,11290.0,Manual,32055.0,Petrol,20.0,60.1,1.4
 TT,2017,17599.0,Manual,6522.0,Petrol,145.0,47.1,1.8
 A4,2014,14995.0,Semi-Auto,38851.0,Diesel,125.0,57.6,2.0
 A4,2016,12255.0,Manual,42214.0,Petrol,125.0,53.3,1.4
 A3,2016,13995.0,Semi-Auto,24465.0,Petrol,30.0,58.9,1.4
 Q2,2017,17481.0,Semi-Auto,23496.0,Petrol,145.0,54.3,1.4
 A3,2019,18999.0,Semi-Auto,5800.0,Petrol,145.0,44.8,1.0
 A3,2016,13995.0,Semi-Auto,30352.0,Petrol,30.0,58.9,1.4
 A3,2016,13490.0,Manual,29528.0,Diesel,20.0,68.9,1.6
 A1,2017,11995.0,Manual,19924.0,Diesel,0.0,76.3,1.6
 A6,2015,21298.0,Semi-Auto,22761.0,Diesel,145.0,54.3,3.0
 A6,2016,19498.0,Semi-Auto,38124.0,Diesel,30.0,61.4,2.0
 A3,2017,18200.0,Semi-Auto,18052.0,Diesel,145.0,61.4,2.0
 A4,2016,12816.0,Semi-Auto,57819.0,Diesel,0.0,72.4,2.0
 A6,2015,18181.0,Semi-Auto,57640.0,Diesel,125.0,61.4,2.0
 A5,2017,20520.0,Automatic,20516.0,Diesel,145.0,62.8,2.0
 A1,2016,10191.0,Manual,27878.0,Diesel,0.0,76.3,1.6
 A6,2016,16991.0,Semi-Auto,50610.0,Diesel,30.0,61.4,2.0
 Q5,2016,23992.0,Semi-Auto,17228.0,Diesel,200.0,47.1,2.0
 A4,2017,27312.0,Semi-Auto,9684.0,Petrol,145.0,36.7,3.0
 A5,2017,29152.0,Semi-Auto,23824.0,Petrol,145.0,38.2,3.0
 Q2,2019,30075.0,Semi-Auto,5105.0,Petrol,145.0,33.2,2.0
 A1,2019,22453.0,Semi-Auto,11.0,Petrol,145.0,40.9,2.0
 A8,2018,37902.0,Automatic,5022.0,Diesel,145.0,40.4,3.0
 A4,2019,27246.0,Automatic,2167.0,Diesel,145.0,47.9,2.0
 Q3,2017,25312.0,Semi-Auto,20323.0,Petrol,145.0,40.4,2.0
 Q5,2018,31962.0,Semi-Auto,17936.0,Petrol,145.0,40.4,2.0
 A3,2016,18192.0,Semi-Auto,21246.0,Petrol,30.0,56.5,1.4
 Q2,2017,16732.0,Manual,19171.0,Petrol,145.0,55.4,1.0
 A4,2018,20242.0,Semi-Auto,13219.0,Petrol,145.0,50.4,1.4
 A3,2017,13498.0,Manual,27155.0,Petrol,150.0,60.1,1.0
 A3,2016,15998.0,Manual,26849.0,Diesel,20.0,65.7,2.0
 A1,2015,12498.0,Manual,25549.0,Petrol,30.0,58.9,1.4
 A3,2014,13498.0,Manual,21238.0,Petrol,20.0,60.1,1.4
 Q5,2019,31395.0,Semi-Auto,2343.0,Diesel,145.0,39.2,2.0
 Q5,2019,31266.0,Semi-Auto,3409.0,Diesel,145.0,39.2,2.0
 Q3,2018,24702.0,Manual,6546.0,Diesel,145.0,60.1,2.0
 Q3,2019,37400.0,Automatic,5342.0,Petrol,145.0,32.1,2.0
 Q5,2019,33800.0,Automatic,6447.0,Petrol,145.0,32.1,2.0
 A3,2019,22420.0,Manual,2301.0,Diesel,145.0,51.4,1.6
 A3,2019,21920.0,Manual,7154.0,Diesel,145.0,52.3,1.6
 Q3,2019,35866.0,Automatic,6698.0,Petrol,145.0,30.7,2.0
 Q5,2019,33236.0,Semi-Auto,4294.0,Diesel,145.0,38.2,2.0
 Q5,2019,31366.0,Semi-Auto,2574.0,Diesel,145.0,39.2,2.0
 Q5,2019,33415.0,Semi-Auto,3390.0,Diesel,145.0,38.2,2.0
 A1,2020,20990.0,Manual,3265.0,Petrol,145.0,47.9,1.0
 A5,2020,31690.0,Semi-Auto,3390.0,Diesel,145.0,50.4,2.0
 A1,2016,12798.0,Manual,20123.0,Petrol,30.0,56.5,1.4
 A4,2019,17998.0,Semi-Auto,18668.0,Petrol,150.0,40.9,2.0
 A3,2017,18998.0,Manual,14264.0,Petrol,145.0,54.3,1.5
 A6,2016,17998.0,Semi-Auto,55659.0,Diesel,30.0,58.9,2.0
 A1,2016,15498.0,Manual,20417.0,Petrol,30.0,70.6,1.4
 Q5,2019,30498.0,Semi-Auto,6514.0,Diesel,150.0,38.2,2.0
 Q2,2017,21652.0,Semi-Auto,9866.0,Petrol,125.0,52.3,1.4
 Q3,2019,28192.0,Semi-Auto,3161.0,Petrol,145.0,38.2,1.5
 Q7,2019,48206.0,Automatic,8238.0,Diesel,145.0,32.8,3.0
 A6,2019,44990.0,Semi-Auto,2200.0,Diesel,145.0,37.7,3.0
 Q5,2019,32732.0,Semi-Auto,7612.0,Diesel,145.0,38.2,2.0
 Q2,2019,20594.0,Manual,9160.0,Diesel,145.0,49.6,1.6
 A4,2016,15472.0,Manual,51109.0,Diesel,30.0,67.3,2.0
 A4,2017,18990.0,Semi-Auto,30417.0,Diesel,30.0,62.8,2.0
 Q3,2018,25572.0,Semi-Auto,17953.0,Petrol,145.0,40.4,2.0
 A6,2017,18082.0,Semi-Auto,25143.0,Diesel,145.0,67.3,2.0
 A5,2017,29582.0,Semi-Auto,20320.0,Petrol,145.0,37.7,3.0
 Q3,2020,26890.0,Manual,2574.0,Petrol,145.0,40.9,1.5
 Q3,2020,27690.0,Manual,3962.0,Diesel,145.0,42.8,2.0
 A1,2016,15052.0,Semi-Auto,26041.0,Petrol,30.0,56.5,1.4
 Q2,2017,18242.0,Manual,44551.0,Petrol,125.0,50.4,1.4
 RS4,2018,52422.0,Semi-Auto,23249.0,Petrol,145.0,32.1,2.9
 Q3,2016,16890.0,Manual,44000.0,Diesel,30.0,60.1,2.0
 A1,2016,19512.0,Manual,18270.0,Petrol,235.0,39.8,2.0
 Q5,2019,34026.0,Semi-Auto,6756.0,Diesel,145.0,38.2,2.0
 Q5,2020,36890.0,Semi-Auto,3895.0,Diesel,145.0,38.2,2.0
 A6,2019,31880.0,Automatic,7050.0,Diesel,145.0,47.1,2.0
 Q3,2020,27690.0,Manual,990.0,Diesel,145.0,42.8,2.0
 A7,2020,45890.0,Semi-Auto,2410.0,Diesel,145.0,38.7,3.0
 A5,2017,21952.0,Semi-Auto,7696.0,Diesel,30.0,67.3,2.0
 Q2,2017,18552.0,Semi-Auto,26500.0,Petrol,145.0,54.3,1.4
 Q5,2017,35422.0,Automatic,42683.0,Petrol,145.0,34.0,3.0
 Q3,2018,23690.0,Semi-Auto,29933.0,Petrol,145.0,40.4,2.0
 A5,2019,25510.0,Automatic,12668.0,Diesel,145.0,51.4,2.0
 Q7,2018,63912.0,Automatic,22393.0,Diesel,145.0,37.2,4.0
 A5,2020,31690.0,Semi-Auto,3360.0,Diesel,145.0,50.4,2.0
 Q3,2014,15490.0,Manual,49268.0,Petrol,235.0,38.7,2.0
 A1,2015,10552.0,Manual,39000.0,Petrol,30.0,55.4,1.4
 TT,2016,17690.0,Manual,22164.0,Petrol,160.0,46.3,2.0
 A4,2016,16498.0,Semi-Auto,41529.0,Diesel,30.0,65.7,2.0
 A4,2019,29920.0,Semi-Auto,5664.0,Petrol,145.0,35.8,2.0
 Q7,2020,56894.0,Semi-Auto,582.0,Diesel,145.0,33.2,3.0
 Q2,2019,21294.0,Semi-Auto,11113.0,Diesel,145.0,47.9,1.6
 Q8,2019,51862.0,Automatic,11464.0,Diesel,145.0,33.6,3.0
 Q5,2016,23912.0,Semi-Auto,33500.0,Diesel,200.0,45.6,3.0
 A1,2018,11872.0,Manual,35742.0,Diesel,145.0,76.4,1.6
 Q3,2019,28676.0,Automatic,2788.0,Petrol,145.0,38.2,1.5
 Q5,2016,23142.0,Semi-Auto,27041.0,Diesel,200.0,47.1,2.0
 Q5,2020,34890.0,Automatic,4521.0,Diesel,145.0,38.2,2.0
 Q3,2016,20000.0,Semi-Auto,20160.0,Diesel,160.0,50.4,2.0
 A6,2018,22995.0,Semi-Auto,15866.0,Diesel,145.0,61.4,2.0
 A3,2016,13298.0,Manual,25244.0,Petrol,20.0,60.1,1.0
 Q5,2016,29172.0,Semi-Auto,25097.0,Diesel,235.0,42.8,3.0
 A3,2018,19261.0,Manual,30930.0,Petrol,150.0,54.3,1.5
 A4,2016,14242.0,Manual,14900.0,Petrol,125.0,53.3,1.4
 Q7,2019,43946.0,Automatic,10386.0,Diesel,145.0,32.8,3.0
 A4,2017,14788.0,Manual,54983.0,Diesel,145.0,74.3,2.0
 A1,2016,14959.0,Semi-Auto,13282.0,Petrol,30.0,56.5,1.4
 Q3,2017,17259.0,Manual,19297.0,Petrol,145.0,51.4,1.4
 A6,2017,23890.0,Semi-Auto,41000.0,Diesel,145.0,54.3,3.0
 Q2,2019,31490.0,Semi-Auto,2100.0,Petrol,145.0,31.4,2.0
 Q3,2018,22941.0,Semi-Auto,6000.0,Diesel,145.0,53.3,2.0
 A1,2015,12762.0,Manual,28418.0,Petrol,30.0,58.9,1.4
 Q7,2016,31390.0,Semi-Auto,31224.0,Diesel,205.0,47.9,3.0
 TT,2019,29562.0,Semi-Auto,3827.0,Petrol,150.0,40.9,2.0
 A1,2017,14180.0,Manual,23052.0,Diesel,150.0,76.3,1.6
 A3,2015,9442.0,Manual,69431.0,Diesel,0.0,74.3,1.6
 A4,2018,17990.0,Manual,14893.0,Petrol,145.0,50.4,1.4
 A3,2017,18698.0,Manual,8763.0,Petrol,30.0,60.1,1.4
 Q7,2018,61900.0,Semi-Auto,19227.0,Diesel,145.0,37.2,4.0
 A8,2018,38750.0,Semi-Auto,11000.0,Diesel,145.0,48.7,3.0
 A4,2018,18688.0,Semi-Auto,43525.0,Petrol,145.0,50.4,2.0
 A7,2015,21488.0,Semi-Auto,34995.0,Diesel,165.0,52.3,3.0
 A1,2015,10490.0,Manual,55201.0,Diesel,0.0,80.7,1.6
 A1,2015,11995.0,Manual,26000.0,Petrol,0.0,67.3,1.0
 A4,2019,27695.0,Semi-Auto,1666.0,Diesel,145.0,47.9,2.0
 Q3,2019,25636.0,Semi-Auto,15571.0,Diesel,145.0,48.7,2.0
 Q7,2017,37332.0,Semi-Auto,9011.0,Diesel,145.0,47.9,3.0
